56381,-1112,3785,-1067,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56411,-1107,3782,-1069,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56442,-1113,3785,-1048,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56472,-1128,3805,-1075,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56503,-1151,3779,-1075,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56533,-1087,3779,-1037,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56564,-1144,3766,-1051,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56594,-1088,3854,-1080,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56625,-1117,3827,-1100,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56655,-1092,3800,-1064,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56686,-1120,3794,-1061,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56717,-1126,3807,-1070,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56758,-1113,3781,-1056,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56800,-1128,3780,-1066,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56841,-1135,3788,-1063,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56883,-1140,3772,-1063,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56925,-1118,3794,-1070,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
56966,-1133,3820,-1057,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57008,-1122,3790,-1033,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57049,-1114,3812,-1070,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57091,-1112,3827,-1055,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57133,-1117,3789,-1097,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57170,-1076,3800,-1054,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57207,-1087,3788,-1117,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57245,-1100,3783,-1081,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57282,-1087,3784,-1080,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57319,-1072,3820,-1079,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57357,-1076,3765,-1063,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57394,-1078,3825,-1096,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57431,-1080,3803,-1085,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57469,-1079,3779,-1082,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57506,-1045,3812,-1087,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57544,-1053,3783,-1078,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57581,-1091,3755,-1102,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57618,-1075,3781,-1045,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57655,-1111,3800,-1101,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57693,-1077,3790,-1064,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57730,-1130,3819,-1111,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57767,-1094,3816,-1089,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57805,-1076,3783,-1096,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57842,-1071,3819,-1109,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57879,-1059,3800,-1106,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57917,-1086,3791,-1100,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57958,-1096,3792,-1102,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
57999,-1074,3765,-1098,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58040,-1088,3785,-1110,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58082,-1081,3767,-1101,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58123,-1086,3788,-1091,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58164,-1088,3775,-1088,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58206,-1097,3825,-1094,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58247,-1106,3808,-1123,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58288,-1068,3744,-1079,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58330,-1103,3779,-1125,81,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58365,-1084,3777,-1092,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58400,-1095,3806,-1111,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58436,-1090,3804,-1113,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58471,-1048,3779,-1085,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58507,-1062,3813,-1141,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58542,-1045,3779,-1106,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58578,-1071,3801,-1091,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58613,-1108,3804,-1098,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58649,-1110,3811,-1127,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58684,-1097,3752,-1119,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58720,-1034,3732,-1117,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58759,-1056,3809,-1131,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58799,-1006,3820,-1099,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58839,-1063,3788,-1117,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58879,-1075,3770,-1095,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58919,-1082,3789,-1122,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58958,-1096,3788,-1102,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
58998,-1069,3762,-1122,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59038,-1070,3805,-1082,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59078,-1047,3806,-1113,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59118,-1049,3805,-1101,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59155,-1047,3758,-1102,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59193,-1076,3759,-1110,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59231,-1073,3787,-1085,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59268,-1098,3778,-1109,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59306,-1110,3823,-1080,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59344,-1067,3800,-1150,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59382,-1046,3775,-1072,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59419,-1107,3845,-1137,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59457,-1086,3794,-1071,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59495,-1055,3792,-1100,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59533,-1101,3809,-1148,85,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59571,-1066,3781,-1080,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59610,-1074,3799,-1098,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59649,-1070,3821,-1103,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59687,-1095,3809,-1085,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59726,-1096,3791,-1062,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59765,-1112,3808,-1063,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59803,-1107,3757,-1093,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59842,-1079,3761,-1039,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59881,-1116,3768,-1089,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59920,-1090,3776,-1043,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
59961,-1097,3784,-1101,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60003,-1111,3720,-1050,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60045,-1125,3797,-1068,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60087,-1122,3842,-1072,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60129,-1160,3810,-1056,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60171,-1095,3757,-1033,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60213,-1127,3776,-1054,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60255,-1120,3793,-1067,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60297,-1140,3794,-1049,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60339,-1115,3774,-1062,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60373,-1127,3787,-1053,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60407,-1122,3780,-1086,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60442,-1135,3794,-1027,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60476,-1112,3802,-1127,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60510,-1110,3759,-1010,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60545,-1138,3797,-1099,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60579,-1121,3762,-1058,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60613,-1115,3805,-1093,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60648,-1133,3822,-1070,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60682,-1125,3777,-1030,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60717,-1124,3793,-1066,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60758,-1130,3781,-1091,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60799,-1113,3812,-1076,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60841,-1108,3790,-1048,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60882,-1112,3790,-1071,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60924,-1082,3786,-1082,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
60965,-1098,3750,-1086,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61006,-1078,3816,-1053,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61048,-1126,3795,-1085,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61089,-1082,3764,-1045,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61131,-1111,3785,-1080,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61168,-1125,3797,-1054,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61205,-1106,3859,-1077,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61242,-1094,3872,-1133,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61279,-1089,3756,-1055,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61316,-1091,3804,-1039,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61354,-1107,3865,-1109,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61391,-1119,3829,-1056,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61428,-1135,3818,-1058,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61465,-1109,3783,-1060,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61502,-1098,3711,-1064,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61540,-1078,3721,-1049,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61577,-1089,3728,-1051,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61615,-1082,3776,-1080,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61653,-1125,3867,-1037,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61691,-1068,3853,-1091,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61729,-1113,3795,-1033,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61767,-1161,3758,-1064,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61805,-1146,3734,-1062,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61843,-1094,3774,-1052,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61881,-1093,3877,-1157,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61919,-1093,3795,-1039,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
61959,-1082,3802,-1072,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62000,-1109,3780,-1069,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62040,-1098,3775,-1055,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62081,-1117,3799,-1025,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62121,-1105,3804,-1069,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62162,-1093,3777,-1063,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62202,-1105,3805,-1083,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62243,-1076,3814,-1071,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62283,-1098,3803,-1056,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62324,-1088,3836,-1106,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62361,-1093,3792,-1044,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62398,-1151,3802,-1065,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62435,-1113,3757,-1059,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62472,-1090,3786,-1051,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62509,-1118,3819,-1091,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62546,-1079,3819,-1067,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62583,-1127,3810,-1056,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62620,-1092,3801,-1076,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62657,-1101,3780,-1054,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62694,-1114,3809,-1064,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62731,-1103,3757,-1058,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62771,-1107,3810,-1067,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62811,-1067,3807,-1060,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62851,-1066,3787,-1082,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62891,-1117,3840,-1034,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62932,-1099,3766,-1072,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
62972,-1082,3806,-1049,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63012,-1147,3777,-1084,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63052,-1106,3763,-1067,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63092,-1089,3782,-1102,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63133,-1135,3805,-1074,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63173,-1077,3770,-1052,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63213,-1105,3795,-1074,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63253,-1110,3804,-1065,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63293,-1090,3779,-1077,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63334,-1106,3785,-1082,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63374,-1114,3817,-1072,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63414,-1106,3785,-1078,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63454,-1087,3774,-1094,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63494,-1105,3771,-1083,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63535,-1108,3792,-1064,86,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63569,-1129,3838,-1064,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63604,-1122,3775,-1047,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63639,-1120,3763,-1080,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63673,-1096,3756,-1090,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63708,-1097,3780,-1139,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63743,-1090,3815,-1095,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63778,-1068,3790,-1083,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63812,-1074,3789,-1067,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63847,-1092,3816,-1100,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63882,-1099,3760,-1087,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63917,-1069,3804,-1082,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
63967,-1061,3771,-1113,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64017,-1084,3804,-1087,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64067,-1097,3794,-1088,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64117,-1095,3794,-1074,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64167,-1086,3768,-1070,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64217,-1118,3802,-1085,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64267,-1087,3790,-1116,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64317,-1080,3734,-1018,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64367,-1123,3797,-1095,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64417,-1111,3797,-1065,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64443,-1089,3793,-1092,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64469,-1107,3811,-1071,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64495,-1065,3782,-1060,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64521,-1113,3814,-1079,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64547,-1093,3800,-1088,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64574,-1071,3774,-1063,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64600,-1087,3777,-1096,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64626,-1049,3759,-1093,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64652,-1041,3707,-1053,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64678,-1127,3842,-1063,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64705,-1105,3802,-1064,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64745,-1092,3799,-1053,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64786,-1115,3807,-1074,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64827,-1105,3790,-1023,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64868,-1134,3849,-1086,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64909,-1132,3852,-1068,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64950,-1076,3766,-1059,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
64991,-1097,3783,-1082,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65032,-1074,3777,-1076,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65073,-1087,3776,-1044,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65114,-1102,3820,-1056,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65155,-1075,3776,-1052,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65197,-1112,3774,-1045,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65238,-1114,3819,-1049,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65280,-1099,3809,-1032,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65322,-1082,3779,-1040,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65363,-1093,3805,-1063,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65405,-1104,3811,-1017,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65446,-1111,3795,-1064,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65488,-1087,3774,-1026,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65530,-1079,3797,-1076,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65564,-1086,3786,-1036,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65598,-1098,3818,-1068,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65632,-1115,3804,-1045,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65666,-1104,3792,-1014,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65700,-1113,3805,-1055,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65734,-1089,3776,-1059,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65768,-1102,3786,-1046,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65802,-1106,3780,-1053,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65836,-1112,3816,-1060,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
65870,-1077,3800,-1065,87,cd01263d-c87e-4cfe-9751-e21156c63f02,,berdiri,bersedekap,,
